DR_NO,Status,Status Desc
200116525.0,IC,Invest Cont
201221916.0,IC,Invest Cont
200607100.0,,
201308234.0,IC,Invest Cont
,IC,Invest Cont
200809943.0,IC,
,IC,Invest Cont
,IC,Invest Cont
,AA,Adult Arrest
,AO,Adult Other
200110912.0,IC,Invest Cont
200614009.0,,Adult Other
201221416.0,,Adult Other
200118174.0,,Invest Cont
201218608.0,AO,
,AO,Adult Other
200307491.0,,Invest Cont
201113047.0,IC,Invest Cont
,IC,Invest Cont
200816035.0,IC,Invest Cont
200715145.0,,Invest Cont
,IC,Invest Cont
,AO,
200617485.0,AO,Adult Other
200708584.0,IC,Invest Cont
200715614.0,IC,
200122307.0,,Invest Cont
201108302.0,IC,Invest Cont
,AA,Adult Arrest
201112647.0,,
201105488.0,IC,Invest Cont
200410551.0,IC,Invest Cont
200313613.0,IC,
200322352.0,,Invest Cont
201007983.0,IC,Invest Cont
,IC,Invest Cont
,,Adult Other
200904626.0,,Invest Cont
,AO,
200415383.0,,Invest Cont
200409424.0,IC,
200918517.0,AO,Adult Other
201221089.0,IC,Invest Cont
200105524.0,AO,Adult Other
200110216.0,IC,Invest Cont
200111965.0,,Invest Cont
200911478.0,,Invest Cont
200712774.0,,
201210331.0,IC,
,IC,Invest Cont
200416369.0,IC,Invest Cont
,AO,
,AA,Adult Arrest
200114167.0,IC,Invest Cont
201107716.0,IC,Invest Cont
201012288.0,AA,Adult Arrest
,,Invest Cont
,AO,Adult Other
200122923.0,IC,Invest Cont
,IC,
200218080.0,IC,Invest Cont
200105266.0,IC,Invest Cont
200113205.0,IC,
200209160.0,IC,Invest Cont
,IC,Invest Cont
200914430.0,,
200414630.0,IC,Invest Cont
201218716.0,IC,Invest Cont
200212900.0,IC,Invest Cont
201009698.0,AO,Adult Other
,IC,Invest Cont
,AO,Adult Other
,IC,Invest Cont
200212445.0,,Adult Other
200711384.0,IC,Invest Cont
200705871.0,,
200910634.0,,Invest Cont
200918826.0,IC,Invest Cont
200114139.0,IC,Invest Cont
201104887.0,,Invest Cont
200315007.0,IC,Invest Cont
200513052.0,AO,
201210587.0,AO,Adult Other
,AO,Adult Other
200408683.0,IC,Invest Cont
201209954.0,AO,Adult Other
201113118.0,,Invest Cont
200309395.0,IC,Invest Cont
200908478.0,IC,Invest Cont
200317800.0,IC,Invest Cont
,IC,Invest Cont
200812637.0,IC,Invest Cont
201305918.0,IC,Invest Cont
,IC,
201210761.0,AO,Adult Other
,,Invest Cont
200100623.0,,Invest Cont
201015295.0,AO,Adult Other
200406150.0,IC,Invest Cont
200716175.0,,Adult Arrest
200208709.0,AO,Adult Other
200704373.0,IC,Invest Cont
200714235.0,IC,Invest Cont
201207934.0,AA,Adult Arrest
201308627.0,IC,
201309718.0,IC,
200716275.0,AO,Adult Other
200708457.0,AO,Adult Other
201006944.0,,Invest Cont
,IC,Invest Cont
201110592.0,,
200504929.0,IC,Invest Cont
201206834.0,AA,Adult Arrest
200917582.0,AO,
,IC,Invest Cont
200813647.0,,Invest Cont
200815952.0,,Invest Cont
201116945.0,IC,Invest Cont
201305814.0,,Invest Cont
,IC,
200206047.0,AO,Adult Other
201015558.0,IC,Invest Cont
200120321.0,IC,
201227294.0,,Adult Other
200805700.0,IC,Invest Cont
200913577.0,AO,Adult Other
200311042.0,IC,Invest Cont
200211861.0,IC,Invest Cont
,IC,Invest Cont
201116897.0,IC,Invest Cont
200511392.0,,
,,Adult Arrest
,IC,
200816193.0,IC,Invest Cont
200104703.0,,
200310748.0,IC,Invest Cont
200705139.0,IC,
200313617.0,IC,Invest Cont
200907728.0,,
,,Invest Cont
200511282.0,IC,
,IC,Invest Cont
,IC,Invest Cont
200817032.0,,
200308993.0,IC,Invest Cont
,IC,Invest Cont
200600791.0,AA,Adult Arrest
,,
200315902.0,IC,
,IC,Invest Cont
,IC,Invest Cont
200216890.0,IC,Invest Cont
201205731.0,,
,IC,Invest Cont
,IC,Invest Cont
200613459.0,IC,Invest Cont
,AO,
200715504.0,IC,Invest Cont
200909515.0,,Invest Cont
200217246.0,IC,Invest Cont
,IC,Invest Cont
201110244.0,IC,Invest Cont
200910685.0,IC,Invest Cont
201108313.0,IC,Invest Cont
,AA,Adult Arrest
,IC,
201309454.0,IC,Invest Cont
200612563.0,IC,Invest Cont
200808314.0,IC,Invest Cont
200121079.0,IC,Invest Cont
200514810.0,IC,Invest Cont
201223424.0,IC,
,,
,AO,
200804486.0,IC,Invest Cont
200208459.0,IC,Invest Cont
200104941.0,IC,Invest Cont
200111444.0,AA,
200106783.0,IC,Invest Cont
200309582.0,AO,Adult Other
201013672.0,IC,Invest Cont
201005086.0,IC,Invest Cont
,IC,Invest Cont
200416332.0,IC,Invest Cont
200305191.0,IC,Invest Cont
200113441.0,,Invest Cont
200413482.0,AO,
201304713.0,IC,Invest Cont
,AO,Adult Other
200400794.0,IC,
200817391.0,,Adult Arrest
201105363.0,IC,
200510304.0,IC,
,IC,Invest Cont
200913727.0,IC,
,IC,Invest Cont
200716378.0,IC,Invest Cont
200117139.0,AA,Adult Arrest
200613946.0,,Invest Cont
201304465.0,IC,Invest Cont
,,Adult Arrest
200607096.0,IC,Invest Cont
201218934.0,IC,Invest Cont
200814335.0,IC,Invest Cont
201214831.0,IC,Invest Cont
201304418.0,IC,Invest Cont
200310906.0,IC,Invest Cont
200511492.0,IC,Invest Cont
,IC,Invest Cont
201005291.0,,Invest Cont
,,Invest Cont
201114777.0,IC,Invest Cont
200806141.0,IC,Invest Cont
200713679.0,,Invest Cont
200607190.0,,Invest Cont
,,
200305046.0,,Adult Arrest
200617395.0,,Invest Cont
200507054.0,,Invest Cont
,,
200100802.0,IC,
201011726.0,IC,
200809055.0,IC,Invest Cont
,,Invest Cont
200109933.0,IC,
,,Invest Cont
201211768.0,IC,Invest Cont
200415709.0,,Adult Other
200915047.0,,Adult Arrest
,AA,Adult Arrest
200404511.0,,Invest Cont
200307348.0,IC,Invest Cont
201225318.0,IC,Invest Cont
200910726.0,AA,
201007063.0,IC,
200211862.0,IC,Invest Cont
201114522.0,,Invest Cont
200705680.0,,Invest Cont
201211310.0,IC,Invest Cont
200315716.0,,
200312643.0,IC,
200500584.0,IC,
,IC,Invest Cont
200704524.0,IC,Invest Cont
200614772.0,,
,,Adult Arrest
200815121.0,IC,
,IC,Invest Cont
200811296.0,,
200312093.0,,Adult Arrest
,AO,Adult Other
,AA,Adult Arrest
200511044.0,IC,Invest Cont
201200978.0,IC,Invest Cont
,,Adult Arrest
,IC,Invest Cont
201012844.0,,Invest Cont
201100674.0,AA,Adult Arrest
200304294.0,IC,Invest Cont
200610137.0,,Invest Cont
200619412.0,IC,Invest Cont
200405681.0,,
,IC,Invest Cont
,IC,Invest Cont
201223705.0,,Invest Cont
200915155.0,IC,Invest Cont
,IC,
200505681.0,IC,Invest Cont
200206876.0,IC,Invest Cont
200213002.0,,Invest Cont
,IC,Invest Cont
,,Invest Cont
200817099.0,,Adult Arrest
,IC,Invest Cont
201106723.0,IC,Invest Cont
200709180.0,AO,
,,
200610387.0,,Adult Other
200618167.0,IC,Invest Cont
200812568.0,IC,Invest Cont
200711993.0,IC,
201005790.0,IC,
200914001.0,IC,Invest Cont
200713015.0,IC,Invest Cont
,IC,
200216869.0,IC,Invest Cont
201222099.0,AO,Adult Other
200619118.0,IC,Invest Cont
200712511.0,,Invest Cont
,IC,
201214239.0,IC,Invest Cont
,IC,Invest Cont
200915695.0,,Adult Other
200918683.0,,Invest Cont
,IC,Invest Cont
200911100.0,,Invest Cont
200116176.0,IC,
,,Invest Cont
201308573.0,IC,
201309705.0,IC,Invest Cont
200321790.0,IC,
200714115.0,IC,Invest Cont
200118489.0,IC,Invest Cont
201013237.0,AO,Adult Other
,IC,Invest Cont
,AO,Adult Other
200119671.0,AO,Adult Other
200610745.0,IC,Invest Cont
200121432.0,AA,
200411063.0,,Invest Cont
201112862.0,,Invest Cont
,IC,Invest Cont
200105391.0,,Adult Arrest
200217583.0,IC,Invest Cont
200321421.0,AO,Adult Other
200807918.0,AO,Adult Other
200512019.0,IC,Invest Cont
200312403.0,,
200308246.0,IC,Invest Cont
,IC,Invest Cont
200909125.0,IC,Invest Cont
,IC,Invest Cont
201219518.0,AA,Adult Arrest
201212981.0,AO,Adult Other
200508349.0,,Adult Other
200213027.0,IC,Invest Cont
200511539.0,,Invest Cont
200916937.0,IC,
200615182.0,IC,Invest Cont
,,Invest Cont
200918841.0,,Invest Cont
,,
,AO,Adult Other
200707777.0,IC,Invest Cont
200515799.0,,
200213149.0,,Invest Cont
,AO,Adult Other
200804512.0,,Adult Other
,IC,
,IC,Invest Cont
200710836.0,IC,
200807631.0,IC,Invest Cont
201308539.0,AA,Adult Arrest
200610410.0,IC,Invest Cont
,IC,
,AA,
200506174.0,IC,Invest Cont
200404248.0,IC,Invest Cont
200204757.0,,
200117860.0,IC,
200612531.0,AA,Adult Arrest
200318589.0,IC,Invest Cont
201225949.0,,Adult Arrest
200415224.0,IC,Invest Cont
,,Adult Arrest
200120833.0,IC,Invest Cont
200904813.0,IC,Invest Cont
200510853.0,IC,Invest Cont
201205843.0,AA,Adult Arrest
201213778.0,IC,
201213805.0,,Invest Cont
200809148.0,AO,Adult Other
200509327.0,,Invest Cont
200716694.0,,Invest Cont
200911325.0,AA,
200514021.0,IC,Invest Cont
200407956.0,IC,Invest Cont
,IC,Invest Cont
200911262.0,AO,Adult Other
200406096.0,IC,Invest Cont
200409754.0,,Invest Cont
200811256.0,,Invest Cont
200713765.0,IC,Invest Cont
200509871.0,IC,
,,Invest Cont
200612273.0,,Invest Cont
200308840.0,AO,Adult Other
,IC,
,AO,
200215289.0,IC,
,IC,Invest Cont
200108847.0,IC,
201219235.0,,Adult Arrest
200817567.0,,Invest Cont
,IC,Invest Cont
,IC,
,AO,Adult Other
200615473.0,IC,
,AO,Adult Other
,IC,
200816158.0,IC,Invest Cont
200113495.0,IC,Invest Cont
201113784.0,,Invest Cont
200815986.0,IC,Invest Cont
200810075.0,IC,Invest Cont
,,Invest Cont
,IC,Invest Cont
200914925.0,AO,Adult Other
200321762.0,IC,
200616226.0,IC,Invest Cont
200104413.0,AO,Adult Other
200311715.0,IC,
200414629.0,IC,Invest Cont
,,Adult Arrest
201108238.0,AA,
200900773.0,AA,Adult Arrest
201013770.0,AO,Adult Other
,,Invest Cont
200510237.0,IC,
201211318.0,,Invest Cont
200604094.0,AA,Adult Arrest
200507277.0,IC,Invest Cont
201115309.0,,
200311443.0,IC,
200322142.0,IC,Invest Cont
201107938.0,AA,Adult Arrest
200910777.0,IC,Invest Cont
201225177.0,IC,Invest Cont
201212293.0,IC,Invest Cont
200710880.0,,Invest Cont
200117811.0,IC,Invest Cont
200300876.0,AA,
200321280.0,IC,Invest Cont
201227188.0,IC,Invest Cont
200307540.0,,Invest Cont
200216199.0,IC,Invest Cont
,AA,Adult Arrest
201109925.0,IC,
200100742.0,,Adult Other
200614282.0,AO,
200207149.0,AA,Adult Arrest
201217053.0,IC,Invest Cont
201206264.0,IC,Invest Cont
,,
,IC,Invest Cont
200320557.0,IC,Invest Cont
200816291.0,IC,Invest Cont
200306599.0,,Invest Cont
201309800.0,IC,Invest Cont
200211639.0,,Invest Cont
200812100.0,IC,Invest Cont
200813232.0,,Invest Cont
200320906.0,AO,Adult Other
201223905.0,IC,Invest Cont
200305898.0,IC,Invest Cont
,IC,Invest Cont
200118090.0,AA,Adult Arrest
200119380.0,IC,Invest Cont
201307967.0,IC,Invest Cont
201220331.0,IC,Invest Cont
200615697.0,AA,Adult Arrest
,IC,Invest Cont
200910209.0,IC,Invest Cont
200122586.0,,Invest Cont
200309111.0,,
200509229.0,IC,
,IC,Invest Cont
,,Invest Cont
200617315.0,AO,Adult Other
,,Invest Cont
,IC,
200604731.0,IC,Invest Cont
201115550.0,AA,Adult Arrest
200110582.0,IC,Invest Cont
201111106.0,IC,Invest Cont
200321605.0,IC,
200406122.0,IC,Invest Cont
,,
200507846.0,,Invest Cont
,AO,Adult Other
,AO,Adult Other
200609621.0,IC,Invest Cont
,AA,Adult Arrest
200312011.0,,Invest Cont
201305799.0,,Invest Cont
200816119.0,,Invest Cont
,IC,Invest Cont
200815858.0,,
200106426.0,AA,Adult Arrest
200316076.0,IC,Invest Cont
200307676.0,AO,Adult Other
,IC,
201012037.0,IC,Invest Cont
200912120.0,AO,Adult Other
201010983.0,,Invest Cont
,IC,Invest Cont
200815076.0,,Invest Cont
200712766.0,AO,Adult Other
201009582.0,IC,
200614357.0,AO,
201109335.0,IC,Invest Cont
201213613.0,AO,
,AO,Adult Other
,,Invest Cont
200712934.0,IC,Invest Cont
,,Invest Cont
201016305.0,AO,Adult Other
200412119.0,AO,Adult Other
201216474.0,IC,
200613084.0,IC,Invest Cont
200919013.0,,Invest Cont
,AO,Adult Other
200211071.0,IC,Invest Cont
201117026.0,IC,Invest Cont
200206198.0,AO,Adult Other
200609004.0,IC,Invest Cont
200617032.0,IC,Invest Cont
,AO,Adult Other
200406557.0,AO,Adult Other
200904315.0,AO,Adult Other
200711187.0,IC,Invest Cont
200807435.0,,Invest Cont
,IC,Invest Cont
200313882.0,IC,Invest Cont
,,
,,Invest Cont
,IC,
200606348.0,IC,Invest Cont
201104810.0,IC,Invest Cont
201210388.0,IC,Invest Cont
200518058.0,IC,Invest Cont
200408832.0,IC,Invest Cont
200404859.0,AO,Adult Other
,IC,Invest Cont
200109426.0,IC,Invest Cont
200113673.0,,Invest Cont
200807633.0,AA,Adult Arrest
200310122.0,,Adult Arrest
,IC,Invest Cont
201304601.0,IC,Invest Cont
201113415.0,IC,Invest Cont
200121538.0,IC,Invest Cont
201309230.0,,Invest Cont
201000597.0,IC,
201009022.0,IC,Invest Cont
,AA,Adult Arrest
200312263.0,AO,Adult Other
201205756.0,AA,
200416337.0,IC,
200915735.0,,
,IC,Invest Cont
201010304.0,AA,
200813748.0,IC,
200111397.0,IC,Invest Cont
200204750.0,IC,
201217342.0,,
200909782.0,,Adult Other
,,Invest Cont
,IC,Invest Cont
,IC,Invest Cont
201209562.0,IC,Invest Cont
200410142.0,IC,Invest Cont
200717548.0,IC,Invest Cont
200314316.0,IC,Invest Cont
201222486.0,AO,
200815020.0,,Adult Other
200609956.0,IC,Invest Cont
200511383.0,IC,
,,Adult Other
200614000.0,AA,
201224555.0,,Invest Cont
,IC,
200415336.0,,Adult Other
,,
200304392.0,IC,
201307970.0,IC,Invest Cont
,JO,Juv Other
,AA,Adult Arrest
200613713.0,,Invest Cont
200310866.0,IC,Invest Cont
,IC,Invest Cont
,IC,Invest Cont
200814278.0,,Invest Cont
201224473.0,,Invest Cont
200710353.0,IC,Invest Cont
200407377.0,IC,
,,Adult Other
201000878.0,AA,Adult Arrest
200316250.0,IC,Invest Cont
200312305.0,IC,Invest Cont
,,Invest Cont
201108387.0,IC,
201013458.0,AA,Adult Arrest
200205967.0,IC,
200908412.0,,Adult Arrest
201112263.0,,
200115266.0,IC,Invest Cont
200122737.0,IC,Invest Cont
200105753.0,IC,
200610257.0,,Invest Cont
,AO,Adult Other
,IC,Invest Cont
,,Invest Cont
200512375.0,IC,Invest Cont
,,Adult Other
200914117.0,IC,Invest Cont
200109025.0,IC,Invest Cont
200307358.0,AO,Adult Other
200113990.0,IC,Invest Cont
,IC,Invest Cont
200406954.0,IC,Invest Cont
,AO,Adult Other
200318599.0,IC,
200411020.0,,Invest Cont
,IC,
200704151.0,IC,Invest Cont
,AO,Adult Other
201211239.0,IC,Invest Cont
,AA,Adult Arrest
200404493.0,IC,Invest Cont
,AO,Adult Other
200311057.0,IC,
,IC,
200105210.0,,Adult Other
200806300.0,IC,Invest Cont
,IC,Invest Cont
200215339.0,IC,
201016170.0,IC,Invest Cont
201218089.0,,Adult Other
201226875.0,IC,
201100002.0,,
201305125.0,AA,Adult Arrest
200508604.0,,Adult Other
,,Adult Other
200320947.0,IC,Invest Cont
201110727.0,IC,
200606589.0,IC,Invest Cont
200613661.0,AO,Adult Other
,IC,Invest Cont
,IC,
201107702.0,,Invest Cont
200809250.0,AO,
200807943.0,AA,
,IC,Invest Cont
201224834.0,IC,
,,Adult Other
201222542.0,IC,Invest Cont
200315989.0,,
200617391.0,IC,
200714618.0,IC,
200204856.0,IC,Invest Cont
201308379.0,IC,Invest Cont
200309576.0,IC,Invest Cont
,IC,Invest Cont
201108300.0,IC,Invest Cont
200204780.0,IC,Invest Cont
200907851.0,IC,Invest Cont
200704270.0,IC,
200514781.0,IC,
,IC,
200511389.0,AA,
200709038.0,IC,Invest Cont
201005434.0,AO,
200318911.0,,Invest Cont
201307476.0,IC,Invest Cont
201113522.0,,
,,Adult Arrest
200619384.0,AA,
200411893.0,IC,Invest Cont
201000829.0,,Adult Arrest
200205300.0,IC,Invest Cont
201105644.0,AA,
201114904.0,,Invest Cont
200709742.0,IC,Invest Cont
,AO,Adult Other
200121043.0,IC,Invest Cont
200120606.0,,Adult Arrest
201108824.0,IC,Invest Cont
200607244.0,IC,Invest Cont
200209934.0,IC,Invest Cont
200312174.0,IC,Invest Cont
200208051.0,IC,Invest Cont
,IC,
200410132.0,IC,Invest Cont
201226128.0,,Invest Cont
200716390.0,IC,Invest Cont
200809309.0,,Adult Arrest
200509086.0,,Invest Cont
201205436.0,,Adult Arrest
200604014.0,AA,Adult Arrest
200812190.0,AO,
,IC,
200712622.0,IC,
,IC,Invest Cont
200514753.0,,
,IC,Invest Cont
200813913.0,,Adult Other
,AO,
,IC,Invest Cont
200120394.0,IC,Invest Cont
200517417.0,IC,Invest Cont
200316113.0,IC,Invest Cont
,IC,Invest Cont
,IC,Invest Cont
200804514.0,,Invest Cont
200210582.0,,Invest Cont
,IC,
201010443.0,,Invest Cont
200612262.0,IC,Invest Cont
200400544.0,IC,Invest Cont
,,Invest Cont
200309884.0,IC,
201108794.0,AO,Adult Other
200712570.0,,Invest Cont
,IC,
200900763.0,IC,Invest Cont
,IC,Invest Cont
200817637.0,IC,Invest Cont
201305589.0,IC,
,IC,Invest Cont
200505677.0,IC,Invest Cont
200913870.0,AA,Adult Arrest
200907351.0,,Invest Cont
200321778.0,AO,Adult Other
,,Invest Cont
200909774.0,AO,
200108682.0,,Invest Cont
,IC,Invest Cont
200811315.0,AO,Adult Other
200316493.0,IC,
201308429.0,IC,Invest Cont
201224107.0,IC,
200313629.0,IC,Invest Cont
201110668.0,,Invest Cont
200205826.0,AA,Adult Arrest
200515746.0,IC,
200414659.0,IC,Invest Cont
200300702.0,AO,Adult Other
,IC,Invest Cont
200207640.0,IC,Invest Cont
,,Invest Cont
200304207.0,AO,Adult Other
200715604.0,IC,Invest Cont
,,Adult Other
200916771.0,IC,Invest Cont
200708680.0,AA,
200214171.0,AO,
200804447.0,,Invest Cont
,,
201216189.0,,Adult Arrest
,IC,
200913279.0,,Adult Arrest
200311843.0,AO,Adult Other
201013967.0,,Adult Arrest
200710352.0,,
,IC,
201219900.0,IC,Invest Cont
200804694.0,IC,
200811762.0,IC,
,IC,Invest Cont
,,Invest Cont
201219767.0,IC,Invest Cont
200907202.0,IC,
201009395.0,IC,Invest Cont
,IC,Invest Cont
,IC,
,,Invest Cont
200407122.0,AO,Adult Other
200120057.0,AO,Adult Other
200212856.0,IC,Invest Cont
200619292.0,IC,Invest Cont
200318219.0,IC,Invest Cont
,IC,Invest Cont
201112365.0,IC,Invest Cont
,,Adult Other
200711090.0,,Adult Arrest
200405287.0,IC,
201011955.0,IC,
200215533.0,AA,Adult Arrest
200412257.0,IC,
200907112.0,,Invest Cont
,IC,
,AA,Adult Arrest
201008362.0,IC,Invest Cont
,IC,Invest Cont
201107185.0,,
200312086.0,AA,
200813517.0,,
,AO,
201104342.0,,Invest Cont
,IC,Invest Cont
,IC,Invest Cont
200816269.0,,
200209056.0,AO,Adult Other
,,Adult Other
,IC,
200510001.0,AA,Adult Arrest
200812245.0,IC,
,AA,Adult Arrest
,IC,Invest Cont
200914988.0,,Invest Cont
,IC,
200910270.0,IC,Invest Cont
,AA,Adult Arrest
200810222.0,,Invest Cont
,IC,Invest Cont
200111807.0,,
200409439.0,IC,Invest Cont
201308303.0,IC,Invest Cont
201111825.0,IC,Invest Cont
200709317.0,IC,
200308600.0,IC,Invest Cont
,IC,Invest Cont
201305684.0,IC,Invest Cont
201004556.0,,Adult Arrest
,JO,Juv Other
200212758.0,IC,
,,Adult Other
200322080.0,IC,
200816476.0,IC,
200909799.0,IC,Invest Cont
201210745.0,AO,Adult Other
200605366.0,,Invest Cont
200320080.0,IC,Invest Cont
,IC,Invest Cont
,,
200120012.0,IC,
,,Invest Cont
201226630.0,AO,Adult Other
,IC,Invest Cont
,,Invest Cont
200618486.0,IC,Invest Cont
201004589.0,IC,Invest Cont
200411711.0,IC,Invest Cont
,IC,Invest Cont
,,Invest Cont
,IC,
,IC,Invest Cont
200612817.0,,Invest Cont
200811238.0,IC,
200305447.0,,Adult Other
201222747.0,IC,Invest Cont
200611163.0,IC,Invest Cont
200909766.0,IC,Invest Cont
200113139.0,,Invest Cont
,IC,Invest Cont
,IC,Invest Cont
200111918.0,IC,Invest Cont
200619203.0,IC,
200410191.0,IC,
,IC,Invest Cont
201010394.0,IC,Invest Cont
200611405.0,IC,Invest Cont
201013238.0,AA,
201206929.0,IC,Invest Cont
200310839.0,,Adult Arrest
201012561.0,IC,Invest Cont
201111056.0,IC,Invest Cont
,,Invest Cont
,IC,
200804583.0,IC,Invest Cont
201204200.0,IC,Invest Cont
200210752.0,AA,Adult Arrest
200517138.0,,Invest Cont
201308873.0,IC,Invest Cont
200608051.0,IC,Invest Cont
200309035.0,AO,
,IC,
,IC,Invest Cont
200508288.0,AA,Adult Arrest
,IC,Invest Cont
200114705.0,,Adult Other
201300963.0,IC,Invest Cont
201016346.0,IC,
200311729.0,IC,Invest Cont
200910908.0,IC,
200111339.0,IC,Invest Cont
201107756.0,IC,
201007110.0,,Invest Cont
201209752.0,IC,Invest Cont
201007883.0,AA,Adult Arrest
200320948.0,,
200510833.0,,Adult Other
,IC,Invest Cont
201219822.0,IC,Invest Cont
,AO,Adult Other
201227280.0,AA,Adult Arrest
200615648.0,IC,Invest Cont
200211492.0,AO,
,IC,Invest Cont
201218431.0,,Invest Cont
200414941.0,IC,Invest Cont
,IC,Invest Cont
,IC,Invest Cont
200122105.0,IC,
,IC,Invest Cont
200309852.0,IC,
,,Invest Cont
,IC,Invest Cont
200114484.0,IC,
200113960.0,IC,Invest Cont
200814883.0,AO,
200307411.0,IC,
,,
,IC,Invest Cont
200115251.0,,Invest Cont
200812842.0,IC,
200815279.0,IC,Invest Cont
200219039.0,,Invest Cont
200712879.0,,Invest Cont
,,Invest Cont
200412626.0,IC,
200809387.0,,Invest Cont
200616287.0,,Invest Cont
200120754.0,AO,Adult Other
201309199.0,AO,
,AA,Adult Arrest
200207474.0,,Adult Other
,IC,
200210112.0,,
200410445.0,IC,Invest Cont
200513831.0,AA,Adult Arrest
,IC,Invest Cont
200712669.0,IC,Invest Cont
200112329.0,IC,Invest Cont
200318071.0,,Adult Arrest
201307136.0,IC,
200915050.0,AO,Adult Other
200108187.0,,Invest Cont
201216461.0,IC,Invest Cont
200815135.0,IC,Invest Cont
,AO,Adult Other
200112161.0,IC,
200119180.0,IC,Invest Cont
,IC,Invest Cont
200816501.0,IC,Invest Cont
,IC,Invest Cont
200504799.0,AA,Adult Arrest
200609263.0,,Invest Cont
,,Invest Cont
201211450.0,IC,
200817679.0,IC,Invest Cont
200314233.0,AO,Adult Other
200111879.0,IC,Invest Cont
,IC,Invest Cont
200315821.0,AO,Adult Other
201016066.0,AO,
,IC,Invest Cont
200215789.0,,Adult Arrest
201207610.0,IC,
201012520.0,IC,Invest Cont
200619671.0,,Adult Arrest
200405224.0,IC,
200413581.0,IC,Invest Cont
,AA,Adult Arrest
200107370.0,,Invest Cont
200515174.0,IC,Invest Cont
201214584.0,AA,Adult Arrest
200313053.0,IC,Invest Cont
200500855.0,IC,Invest Cont
200706642.0,,Invest Cont
200113663.0,AO,Adult Other
201305372.0,IC,Invest Cont
201301137.0,,Adult Arrest
201108384.0,IC,Invest Cont
201115898.0,IC,Invest Cont
200305637.0,IC,
200305635.0,IC,Invest Cont
201305135.0,IC,Invest Cont
201221657.0,IC,
201105421.0,AO,Adult Other
,,Invest Cont
201206658.0,AA,
201108262.0,IC,Invest Cont
200408749.0,IC,
200914230.0,IC,
200614111.0,,Invest Cont
200505346.0,AA,Adult Arrest
,IC,Invest Cont
200211542.0,,
,,
200112068.0,,Invest Cont
200218327.0,IC,Invest Cont
,IC,Invest Cont
,IC,Invest Cont
201000927.0,IC,Invest Cont
200617835.0,,Adult Arrest
200116855.0,,Invest Cont
,AA,Adult Arrest
200809911.0,,Invest Cont
,AA,Adult Arrest
201218691.0,IC,Invest Cont
,AO,Adult Other
,,Adult Arrest
201004984.0,IC,Invest Cont
200810425.0,IC,
201304965.0,IC,
200216008.0,IC,Invest Cont
,AO,Adult Other
200407381.0,IC,
,IC,Invest Cont
200716047.0,IC,
200108214.0,IC,
200705622.0,IC,Invest Cont
,AA,Adult Arrest
200411981.0,IC,Invest Cont
200705033.0,IC,Invest Cont
200218357.0,IC,
200319588.0,,Invest Cont
,IC,
200310138.0,IC,
,IC,
200807603.0,IC,Invest Cont
200811253.0,IC,Invest Cont
200513928.0,AO,Adult Other
200513401.0,,Adult Arrest
200207086.0,AO,
200217237.0,IC,Invest Cont
200911722.0,IC,
,,Invest Cont
,AA,Adult Arrest
201208858.0,IC,Invest Cont
200910041.0,,
201112573.0,IC,Invest Cont
200320033.0,,Adult Other
,IC,Invest Cont
200515029.0,,Invest Cont
200322103.0,IC,Invest Cont
200908100.0,IC,
,IC,Invest Cont
201015851.0,AA,Adult Arrest
,IC,Invest Cont
200808243.0,IC,
,IC,
,AA,Adult Arrest
201211893.0,IC,
200313317.0,,Invest Cont
200401072.0,IC,Invest Cont
201219927.0,IC,Invest Cont
200309294.0,IC,Invest Cont
201307849.0,,
200604063.0,IC,Invest Cont
200815123.0,IC,Invest Cont
200514970.0,IC,Invest Cont
200413386.0,IC,Invest Cont
200515299.0,AA,Adult Arrest
200912168.0,AO,
201205166.0,AO,Adult Other
,AO,Adult Other
201215177.0,IC,Invest Cont
